X,Y,Z
0.143001091,3.109195913,-0.264020833
0.143001091,3.108680963,-0.26707563
0.143001091,3.108160342,-0.270142099
0.143001091,3.10763401,-0.273220214
0.143001091,3.107101925,-0.276309948
0.143001091,3.106564048,-0.279411273
0.143001091,3.106020337,-0.282524162
0.143001091,3.105470753,-0.285648587
0.143001091,3.104915254,-0.288784521
0.143001091,3.104353799,-0.291931936
0.143001091,3.103786347,-0.295090805
0.143001091,3.103212858,-0.298261098
0.143001091,3.10263329,-0.301442789
0.143001091,3.102047602,-0.304635848
0.143001091,3.101455753,-0.307840247
0.143001091,3.100857701,-0.311055959
0.143001091,3.100253405,-0.314282952
0.143001091,3.099642824,-0.3175212
0.143001091,3.099025916,-0.320770673
0.143001091,3.09840264,-0.324031342
0.143001091,3.097772953,-0.327303177
0.143001091,3.097136815,-0.330586149
0.143001091,3.096494182,-0.333880228
0.143001091,3.095845014,-0.337185385
0.143001091,3.095189269,-0.340501589
0.143001091,3.094526904,-0.343828811
0.143001091,3.093857877,-0.34716702
0.143001091,3.093182147,-0.350516186
0.143001091,3.092499671,-0.353876279
0.143001091,3.091810407,-0.357247267
0.143001091,3.091114313,-0.360629119
0.143001091,3.090411346,-0.364021806
0.143001091,3.089701464,-0.367425295
0.143001091,3.088984625,-0.370839555
0.143001091,3.088260786,-0.374264555
0.143001091,3.087529905,-0.377700263
0.143001091,3.086791939,-0.381146648
0.143001091,3.086046845,-0.384603676
0.143001091,3.085294582,-0.388071317
0.143001091,3.084535105,-0.391549537
0.143001091,3.083768373,-0.395038304
0.143001091,3.082994343,-0.398537587
0.143001091,3.082212971,-0.402047351
0.143001091,3.081424216,-0.405567563
0.143001091,3.080628034,-0.409098192
0.143001091,3.079824382,-0.412639203
0.143001091,3.079013218,-0.416190562
0.143001091,3.078194498,-0.419752237
0.143001091,3.07736818,-0.423324193
0.143001091,3.07653422,-0.426906397
0.143001091,3.075692575,-0.430498813
0.143001091,3.074843202,-0.434101409
0.143001091,3.073986059,-0.437714148
0.143001091,3.073121102,-0.441336997
0.143001091,3.072248288,-0.444969921
0.143001091,3.071367573,-0.448612884
0.143001091,3.070478915,-0.452265851
0.143001091,3.069582271,-0.455928787
0.143001091,3.068677596,-0.459601657
0.143001091,3.067764849,-0.463284424
0.143001091,3.066843985,-0.466977052
0.143001091,3.065914962,-0.470679506
0.143001091,3.064977736,-0.474391749
0.143001091,3.064032264,-0.478113744
0.143001091,3.063078503,-0.481845456
0.143001091,3.062116409,-0.485586846
0.143001091,3.061145939,-0.489337877
0.143001091,3.06016705,-0.493098514
0.143001091,3.059179699,-0.496868718
0.143001091,3.058183842,-0.500648451
0.143001091,3.057179436,-0.504437675
0.143001091,3.056166438,-0.508236354
0.143001091,3.055144804,-0.512044448
0.143001091,3.054114491,-0.515861919
0.143001091,3.053075457,-0.519688729
0.143001091,3.052027657,-0.523524838
0.143001091,3.050971049,-0.527370209
0.143001091,3.049905589,-0.5312248
0.143001091,3.048831234,-0.535088575
0.143001091,3.047747941,-0.538961492
0.143001091,3.046655667,-0.542843512
0.143001091,3.045554368,-0.546734596
0.143001091,3.044444002,-0.550634702
0.143001091,3.043324526,-0.554543791
0.143001091,3.042195895,-0.558461823
0.143001091,3.041058068,-0.562388756
0.143001091,3.039911001,-0.56632455
0.143001091,3.038754652,-0.570269163
0.143001091,3.037588976,-0.574222555
0.143001091,3.036413932,-0.578184683
0.143001091,3.035229476,-0.582155507
0.143001091,3.034035566,-0.586134984
0.143001091,3.032832159,-0.590123072
0.143001091,3.031619211,-0.594119729
0.143001091,3.030396681,-0.598124913
0.143001091,3.029164525,-0.60213858
0.143001091,3.027922701,-0.606160688
0.143001091,3.026671166,-0.610191194
0.143001091,3.025409878,-0.614230055
0.143001091,3.024138794,-0.618277226
0.143001091,3.022857872,-0.622332665
0.143001091,3.021567068,-0.626396328
0.143001091,3.020266342,-0.63046817
0.143001091,3.01895565,-0.634548147
0.143001091,3.01763495,-0.638636215
0.143001091,3.0163042,-0.642732329
0.143001091,3.014963358,-0.646836444
0.143001091,3.013612382,-0.650948515
0.143001091,3.01225123,-0.655068497
0.143001091,3.010879859,-0.659196344
0.143001091,3.009498228,-0.663332011
0.143001091,3.008106296,-0.667475451
0.143001091,3.00670402,-0.671626619
0.143001091,3.005291358,-0.675785468
0.143001091,3.00386827,-0.679951952
0.143001091,3.002434713,-0.684126023
0.143001091,3.000990646,-0.688307636
0.143001091,2.999536027,-0.692496743
0.143001091,2.998070817,-0.696693296
0.143001091,2.996594972,-0.700897248
0.143001091,2.995108452,-0.705108552
0.143001091,2.993611216,-0.709327159
0.143001091,2.992103223,-0.713553021
0.143001091,2.990584432,-0.71778609
0.143001091,2.989054803,-0.722026317
0.143001091,2.987514294,-0.726273654
0.143001091,2.985962865,-0.730528051
0.143001091,2.984400475,-0.73478946
0.143001091,2.982827085,-0.739057831
0.143001091,2.981242653,-0.743333114
0.143001091,2.97964714,-0.747615259
0.143001091,2.978040505,-0.751904217
0.143001091,2.976422708,-0.756199938
0.143001091,2.97479371,-0.76050237
0.143001091,2.973153471,-0.764811464
0.143001091,2.97150195,-0.769127168
0.143001091,2.969839109,-0.773449432
0.143001091,2.968164908,-0.777778204
0.143001091,2.966479307,-0.782113433
0.143001091,2.964782267,-0.786455067
0.143001091,2.96307375,-0.790803054
0.143001091,2.961353715,-0.795157343
0.143001091,2.959622125,-0.79951788
0.143001091,2.95787894,-0.803884615
0.143001091,2.956124122,-0.808257493
0.143001091,2.954357632,-0.812636462
0.143001091,2.952579432,-0.81702147
0.143001091,2.950789483,-0.821412462
0.143001091,2.948987748,-0.825809385
0.143001091,2.947174188,-0.830212186
0.143001091,2.945348766,-0.83462081
0.143001091,2.943511443,-0.839035205
0.143001091,2.941662183,-0.843455314
0.143001091,2.939800947,-0.847881085
0.143001091,2.937927699,-0.852312462
0.143001091,2.936042401,-0.85674939
0.143001091,2.934145015,-0.861191814
0.143001091,2.932235506,-0.865639679
0.143001091,2.930313837,-0.87009293
0.143001091,2.92837997,-0.874551511
0.143001091,2.92643387,-0.879015366
0.143001091,2.924475499,-0.883484438
0.143001091,2.922504823,-0.887958672
0.143001091,2.920521804,-0.892438011
0.143001091,2.918526408,-0.896922399
0.143001091,2.916518597,-0.901411778
0.143001091,2.914498338,-0.905906092
0.143001091,2.912465594,-0.910405284
0.143001091,2.910420331,-0.914909295
0.143001091,2.908362512,-0.919418068
0.143001091,2.906292104,-0.923931546
0.143001091,2.904209072,-0.92844967
0.143001091,2.902113381,-0.932972382
0.143001091,2.900004997,-0.937499624
0.143001091,2.897883885,-0.942031336
0.143001091,2.895750011,-0.946567462
0.143001091,2.893603343,-0.95110794
0.143001091,2.891443846,-0.955652713
0.143001091,2.889271486,-0.960201721
0.143001091,2.88708623,-0.964754904
0.143001091,2.884888046,-0.969312202
0.143001091,2.8826769,-0.973873556
0.143001091,2.880452759,-0.978438905
0.143001091,2.878215591,-0.983008189
0.143001091,2.875965364,-0.987581349
0.143001091,2.873702046,-0.992158322
0.143001091,2.871425603,-0.996739048
0.143001091,2.869136005,-1.001323466
0.143001091,2.866833221,-1.005911516
0.143001091,2.864517218,-1.010503134
0.143001091,2.862187965,-1.015098261
0.143001091,2.859845432,-1.019696834
0.143001091,2.857489587,-1.024298791
0.143001091,2.8551204,-1.02890407
0.143001091,2.852737841,-1.033512608
0.143001091,2.850341879,-1.038124344
0.143001091,2.847932485,-1.042739215
0.143001091,2.845509628,-1.047357158
0.143001091,2.84307328,-1.051978109
0.143001091,2.84062341,-1.056602006
0.143001091,2.83815999,-1.061228786
0.143001091,2.83568299,-1.065858384
0.143001091,2.833192383,-1.070490737
0.143001091,2.830688139,-1.075125782
0.143001091,2.82817023,-1.079763453
0.143001091,2.825638628,-1.084403688
0.143001091,2.823093306,-1.089046422
0.143001091,2.820534236,-1.093691589
0.143001091,2.81796139,-1.098339126
0.143001091,2.815374741,-1.102988968
0.143001091,2.812774263,-1.107641049
0.143001091,2.810159928,-1.112295305
0.143001091,2.807531711,-1.116951669
0.143001091,2.804889584,-1.121610078
0.143001091,2.802233523,-1.126270464
0.143001091,2.799563501,-1.130932762
0.143001091,2.796879492,-1.135596907
0.143001091,2.794181472,-1.140262831
0.143001091,2.791469416,-1.144930469
0.143001091,2.788743298,-1.149599754
0.143001091,2.786003094,-1.15427062
0.143001091,2.78324878,-1.158943
0.143001091,2.780480332,-1.163616827
0.143001091,2.777697725,-1.168292034
0.143001091,2.774900937,-1.172968554
0.143001091,2.772089944,-1.17764632
0.143001091,2.769264723,-1.182325263
0.143001091,2.766425251,-1.187005317
0.143001091,2.763571506,-1.191686413
0.143001091,2.760703464,-1.196368484
0.143001091,2.757821105,-1.201051462
0.143001091,2.754924407,-1.205735278
0.143001091,2.752013347,-1.210419865
0.143001091,2.749087905,-1.215105153
0.143001091,2.746148059,-1.219791074
0.143001091,2.74319379,-1.224477559
0.143001091,2.740225075,-1.229164541
0.143001091,2.737241896,-1.233851948
0.143001091,2.734244232,-1.238539713
0.143001091,2.731232063,-1.243227766
0.143001091,2.72820537,-1.247916038
0.143001091,2.725164134,-1.252604459
0.143001091,2.722108337,-1.257292959
0.143001091,2.719037958,-1.26198147
0.143001091,2.71595298,-1.26666992
0.143001091,2.712853386,-1.27135824
0.143001091,2.709739156,-1.27604636
0.143001091,2.706610275,-1.28073421
0.143001091,2.703466723,-1.285421719
0.143001091,2.700308485,-1.290108817
0.143001091,2.697135544,-1.294795432
0.143001091,2.693947883,-1.299481496
0.143001091,2.690745486,-1.304166935
0.143001091,2.687528338,-1.308851681
0.143001091,2.684296423,-1.313535661
0.143001091,2.681049725,-1.318218805
0.143001091,2.677788229,-1.322901041
0.143001091,2.674511922,-1.327582298
0.143001091,2.671220788,-1.332262505
0.143001091,2.667914814,-1.336941589
0.143001091,2.664593984,-1.34161948
0.143001091,2.661258287,-1.346296105
0.143001091,2.657907709,-1.350971393
0.143001091,2.654542237,-1.355645272
0.143001091,2.651161857,-1.360317669
0.143001091,2.647766559,-1.364988513
0.143001091,2.644356329,-1.369657732
0.143001091,2.640931156,-1.374325252
0.143001091,2.637491028,-1.378991002
0.143001091,2.634035935,-1.383654909
0.143001091,2.630565865,-1.388316901
0.143001091,2.627080808,-1.392976905
0.143001091,2.623580753,-1.397634848
0.143001091,2.620065691,-1.402290658
0.143001091,2.616535612,-1.406944261
0.143001091,2.612990506,-1.411595584
0.143001091,2.609430365,-1.416244555
0.143001091,2.605855179,-1.420891101
0.143001091,2.602264941,-1.425535148
0.143001091,2.598659641,-1.430176622
0.143001091,2.595039273,-1.434815452
0.143001091,2.591403829,-1.439451562
0.143001091,2.5877533,-1.444084881
0.143001091,2.584087682,-1.448715333
0.143001091,2.580406966,-1.453342847
0.143001091,2.576711147,-1.457967347
0.143001091,2.573000219,-1.462588761
0.143001091,2.569274175,-1.467207014
0.143001091,2.565533011,-1.471822033
0.143001091,2.561776722,-1.476433744
0.143001091,2.558005302,-1.481042073
0.143001091,2.554218747,-1.485646946
0.143001091,2.550417054,-1.490248289
0.143001091,2.546600219,-1.494846028
0.143001091,2.542768237,-1.499440089
0.143001091,2.538921106,-1.504030397
0.143001091,2.535058823,-1.508616879
0.143001091,2.531181386,-1.51319946
0.143001091,2.527288791,-1.517778066
0.143001091,2.523381038,-1.522352623
0.143001091,2.519458125,-1.526923055
0.143001091,2.515520051,-1.53148929
0.143001091,2.511566813,-1.536051252
0.143001091,2.507598413,-1.540608868
0.143001091,2.50361485,-1.545162061
0.143001091,2.499616123,-1.549710759
0.143001091,2.495602233,-1.554254887
0.143001091,2.491573182,-1.558794369
0.143001091,2.487528968,-1.563329132
0.143001091,2.483469595,-1.567859101
0.143001091,2.479395064,-1.5723842
0.143001091,2.475305376,-1.576904357
0.143001091,2.471200534,-1.581419495
0.143001091,2.467080541,-1.585929541
0.143001091,2.462945399,-1.590434419
0.143001091,2.458795112,-1.594934056
0.143001091,2.454629683,-1.599428375
0.143001091,2.450449117,-1.603917304
0.143001091,2.446253417,-1.608400766
0.143001091,2.442042588,-1.612878687
0.143001091,2.437816636,-1.617350993
0.143001091,2.433575564,-1.621817609
0.143001091,2.429319379,-1.62627846
0.143001091,2.425048087,-1.630733472
0.143001091,2.420761693,-1.635182569
0.143001091,2.416460205,-1.639625677
0.143001091,2.412143629,-1.644062722
0.143001091,2.407811972,-1.648493629
0.143001091,2.403465242,-1.652918323
0.143001091,2.399103447,-1.65733673
0.143001091,2.394726595,-1.661748774
0.143001091,2.390334694,-1.666154383
0.143001091,2.385927753,-1.670553479
0.143001091,2.381505781,-1.674945991
0.143001091,2.377068788,-1.679331842
0.143001091,2.372616784,-1.683710958
0.143001091,2.368149778,-1.688083265
0.143001091,2.363667781,-1.692448689
0.143001091,2.359170804,-1.696807155
0.143001091,2.354658859,-1.701158588
0.143001091,2.350131955,-1.705502915
0.143001091,2.345590106,-1.709840061
0.143001091,2.341033323,-1.714169951
0.143001091,2.336461619,-1.718492513
0.143001091,2.331875006,-1.72280767
0.143001091,2.327273497,-1.72711535
0.143001091,2.322657107,-1.731415478
0.143001091,2.318025847,-1.73570798
0.143001091,2.313379734,-1.739992783
0.143001091,2.308718781,-1.744269811
0.143001091,2.304043002,-1.748538992
0.143001091,2.299352413,-1.752800251
0.143001091,2.294647029,-1.757053516
0.143001091,2.289926865,-1.761298711
0.143001091,2.285191939,-1.765535763
0.143001091,2.280442265,-1.769764599
0.143001091,2.275677861,-1.773985146
0.143001091,2.270898744,-1.778197329
0.143001091,2.266104931,-1.782401075
0.143001091,2.261296439,-1.786596312
0.143001091,2.256473286,-1.790782965
0.143001091,2.251635492,-1.794960962
0.143001091,2.246783074,-1.799130229
0.143001091,2.241916051,-1.803290693
0.143001091,2.237034442,-1.807442282
0.143001091,2.232138267,-1.811584922
0.143001091,2.227227547,-1.815718541
0.143001091,2.2223023,-1.819843065
0.143001091,2.217362548,-1.823958423
0.143001091,2.212408311,-1.828064542
0.143001091,2.207439611,-1.832161349
0.143001091,2.202456469,-1.836248771
0.143001091,2.197458907,-1.840326737
0.143001091,2.192446946,-1.844395175
0.143001091,2.18742061,-1.848454011
0.143001091,2.182379921,-1.852503175
0.143001091,2.177324902,-1.856542594
0.143001091,2.172255576,-1.860572196
0.143001091,2.167171968,-1.864591909
0.143001091,2.1620741,-1.868601663
0.143001091,2.156961998,-1.872601385
0.143001091,2.151835686,-1.876591005
0.143001091,2.146695189,-1.880570449
0.143001091,2.141540532,-1.884539649
0.143001091,2.136371741,-1.888498532
0.143001091,2.131188841,-1.892447027
0.143001091,2.125991859,-1.896385063
0.143001091,2.120780821,-1.900312571
0.143001091,2.115555755,-1.904229478
0.143001091,2.110316686,-1.908135715
0.143001091,2.105063643,-1.912031211
0.143001091,2.099796653,-1.915915896
0.143001091,2.094515745,-1.9197897
0.143001091,2.089220946,-1.923652552
0.143001091,2.083912285,-1.927504382
0.143001091,2.078589791,-1.931345122
0.143001091,2.073253493,-1.935174701
0.143001091,2.067903421,-1.938993049
0.143001091,2.062539605,-1.942800098
0.143001091,2.057162075,-1.946595778
0.143001091,2.051770861,-1.950380019
0.143001091,2.046365993,-1.954152753
0.143001091,2.040947504,-1.957913911
0.143001091,2.035515424,-1.961663424
0.143001091,2.030069784,-1.965401224
0.143001091,2.024610618,-1.969127241
0.143001091,2.019137956,-1.972841409
0.143001091,2.013651832,-1.976543658
0.143001091,2.008152278,-1.980233921
0.143001091,2.002639327,-1.983912129
0.143001091,1.997113012,-1.987578215
0.143001091,1.991573368,-1.991232111
0.143001091,1.986020428,-1.994873751
0.143001091,1.980454227,-1.998503065
0.143001091,1.974874798,-2.002119989
0.143001091,1.969282177,-2.005724454
0.143001091,1.963676399,-2.009316393
0.143001091,1.958057499,-2.012895741
0.143001091,1.952425512,-2.01646243
0.143001091,1.946780476,-2.020016394
0.143001091,1.941122425,-2.023557567
0.143001091,1.935451396,-2.027085883
0.143001091,1.929767427,-2.030601276
0.143001091,1.924070553,-2.03410368
0.143001091,1.918360813,-2.03759303
0.143001091,1.912638244,-2.041069261
0.143001091,1.906902884,-2.044532307
0.143001091,1.90115477,-2.047982103
0.143001091,1.895393942,-2.051418584
0.143001091,1.889620438,-2.054841686
0.143001091,1.883834296,-2.058251345
0.143001091,1.878035557,-2.061647495
0.143001091,1.872224259,-2.065030073
0.143001091,1.866400443,-2.068399015
0.143001091,1.860564147,-2.071754257
0.143001091,1.854715413,-2.075095734
0.143001091,1.848854281,-2.078423385
0.143001091,1.842980792,-2.081737146
0.143001091,1.837094986,-2.085036953
0.143001091,1.831196906,-2.088322743
0.143001091,1.825286592,-2.091594454
0.143001091,1.819364086,-2.094852024
0.143001091,1.81342943,-2.09809539
0.143001091,1.807482667,-2.10132449
0.143001091,1.80152384,-2.104539261
0.143001091,1.79555299,-2.107739643
0.143001091,1.789570161,-2.110925574
0.143001091,1.783575397,-2.114096991
0.143001091,1.77756874,-2.117253835
0.143001091,1.771550235,-2.120396043
0.143001091,1.765519925,-2.123523556
0.143001091,1.759477855,-2.126636312
0.143001091,1.75342407,-2.129734251
0.143001091,1.747358614,-2.132817314
0.143001091,1.741281531,-2.135885439
0.143001091,1.735192868,-2.138938567
0.143001091,1.72909267,-2.141976639
0.143001091,1.722980981,-2.144999595
0.143001091,1.716857849,-2.148007376
0.143001091,1.71072332,-2.150999922
0.143001091,1.704577439,-2.153977175
0.143001091,1.698420253,-2.156939077
0.143001091,1.692251809,-2.159885569
0.143001091,1.686072155,-2.162816593
0.143001091,1.679881337,-2.16573209
0.143001091,1.673679402,-2.168632004
0.143001091,1.667466399,-2.171516276
0.143001091,1.661242376,-2.174384849
0.143001091,1.65500738,-2.177237666
0.143001091,1.64876146,-2.18007467
0.143001091,1.642504665,-2.182895804
0.143001091,1.636237042,-2.185701012
0.143001091,1.629958642,-2.188490238
0.143001091,1.623669514,-2.191263425
0.143001091,1.617369706,-2.194020517
0.143001091,1.611059268,-2.196761459
0.143001091,1.604738251,-2.199486196
0.143001091,1.598406703,-2.202194671
0.143001091,1.592064677,-2.204886831
0.143001091,1.58571222,-2.20756262
0.143001091,1.579349386,-2.210221984
0.143001091,1.572976223,-2.212864868
0.143001091,1.566592784,-2.215491218
0.143001091,1.560199119,-2.21810098
0.143001091,1.553795279,-2.220694101
0.143001091,1.547381317,-2.223270527
0.143001091,1.540957284,-2.225830205
0.143001091,1.534523232,-2.228373082
0.143001091,1.528079213,-2.230899104
0.143001091,1.52162528,-2.23340822
0.143001091,1.515161484,-2.235900376
0.143001091,1.508687879,-2.238375521
0.143001091,1.502204518,-2.240833604
0.143001091,1.495711452,-2.243274571
0.143001091,1.489208737,-2.245698371
